Category_Code,Category_Description,Service_Code,Service_Code_Description,Service_Code_Unit_of_Measure,Container_Size,Is_Rental_Flag,Is_Service_Flag,Inscope_WP_Flag,Inscope_OC_Flag,Service_Lift_Type,Service_Waste_Stream,SK_Service,Activity_Name,Record_Volume,Source_System
550,MGB Hygienic,550000,Service Sanitary Bin,M3,1,0,1,0,0,N/A,N/A,64154,C&I,1,VRP
580,MGB Commercial Recycling,581107,Clear Customer 1100LT Rec,M3,1.1,0,1,0,1,Rear Lift,Recycling,81824,C&I,1,VRP
300,Lift On,300200,Clear 2.0M Bin (LO),M3,2,0,1,0,0,N/A,N/A,90299,C&I,1,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,76922,C&I,1,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,83563,C&I,1,VRP
300,Lift On,301000,Clear 10M Bin (LO),M3,10,0,1,0,0,N/A,N/A,51939,C&I,1,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,79024,C&I,0,VRP
580,MGB Commercial Recycling,582372,Clear 240LT PapRec NilChg,M3,0.24,0,1,0,0,Rear Lift,Recycling,18044,C&I,1,VRP
500,MGB Rear Lift,506643,Exchange 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,31339,C&I,0,VRP
250,Hook Lift Packer,253007,Clear Customer 30M Packer,M3,30,0,1,0,0,RORO,General Waste,68646,C&I,1,VRP
570,MGB Confidential,572441,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,46402,C&I,0,VRP
100,Front Lift,101542,Remove 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,46527,C&I,0,VRP
300,Lift On,300310,Rent 3.0M Bin (LO),EA,0,1,0,0,0,N/A,N/A,81726,C&I,0,VRP
240,Hook Lift,240842,Remove 8.0M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,80717,C&I,0,VRP
650,MGB Pathological\Infectio,651441,Deliver 1.4LT P&I Sharps,EA,0,0,0,0,0,N/A,N/A,63247,C&I,0,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,71089,Sale of Other,0,VRP
100,Front Lift,100055,Charge Attendance,EA,0,0,0,0,0,Front Lift,General Waste,67534,C&I,0,VRP
100,Front Lift,100049,Sundry Item,EA,0,0,0,0,0,Front Lift,General Waste,56284,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,63848,C&I,0,VRP
300,Lift On,300941,Deliver 9.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,51662,C&I,0,VRP
560,MGB Clinical,562400,Clear 240LT Clinical Bin,M3,0.24,0,1,0,0,N/A,N/A,78779,C&I,1,VRP
200,Roll On Roll Off,201241,Deliver 12M Bin,EA,0,0,0,0,0,RORO,General Waste,51886,C&I,0,VRP
240,Hook Lift,241541,Deliver 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,78433,C&I,0,VRP
100,Front Lift,101514,12 Mth Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,89512,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,50749,Sale of Other,0,VRP
190,Front Lift Co-Mingle,193000,Clear 3.0M Co-Mingle Bin,M3,3,0,1,1,1,Front Lift,Co-Mingle,56363,C&I,1,VRP
570,MGB Confidential,572442,Remove 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,75014,C&I,0,VRP
200,Roll On Roll Off,203132,Tip P/Tonne 31M Bin,TON,0,0,1,0,0,RORO,General Waste,47931,C&I,0,VRP
100,Front Lift,104543,Exchange 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,5043,C&I,0,VRP
180,Front Lift Recycling,184500,Clear 4.5M Recycle Bin,M3,4.5,0,1,0,1,Front Lift,Recycling,16291,C&I,1,VRP
710,Septic,710034,Tip P/LTR Septic,LTR,0,0,1,0,0,N/A,N/A,84223,Liquid,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,84598,C&I,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,79500,C&I,1,VRP
900,Miscellaneous,900052,WasteTracker-CWY issued,EA,0,0,0,0,0,N/A,N/A,171104,NULL,NULL,VRP
500,MGB Rear Lift,501100,Clear 1.1M Bin,M3,1.1,0,1,1,1,Rear Lift,General Waste,51391,C&I,1,VRP
100,Front Lift,102000,Clear 2.0M Bin,M3,2,0,1,1,1,Front Lift,General Waste,90372,C&I,1,VRP
600,MGB Co-Mingle,606600,Clear 660LT Co-Mingle Car,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,77289,C&I,1,VRP
100,Front Lift,101510,Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,65964,C&I,0,VRP
200,Roll On Roll Off,202341,Deliver 23M Bin,EA,0,0,0,0,0,RORO,General Waste,35901,C&I,0,VRP
220,Roll On Roll Off Feeder B,221510,Rent 1.5M Tippler Bin,EA,0,1,0,0,0,N/A,N/A,21492,C&I,0,VRP
350,Skips,350641,Deliver 6.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,86961,C&I,0,VRP
700,Liquid,700434,Tip P/LTR Oily Water,LTR,0,0,1,0,0,N/A,N/A,79626,Liquid,0,VRP
300,Lift On,300432,Tip P/Tonne 4.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,60577,C&I,0,VRP
500,MGB Rear Lift,500100,Clear 1100LT Cart,M3,1.1,0,1,1,1,Rear Lift,General Waste,91200,C&I,1,VRP
580,MGB Commercial Recycling,581111,Rent Monthly 1100LT Recyc,EA,0,1,0,0,0,Rear Lift,Recycling,45524,C&I,0,VRP
100,Front Lift,100089,Chg Contract Cancellation,EA,0,0,0,0,0,Front Lift,General Waste,58202,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,77841,Sale of Other,0,VRP
300,Lift On,300600,Clear 6.0M Bin (LO),M3,6,0,1,0,0,N/A,N/A,52959,C&I,1,VRP
180,Front Lift Recycling,183043,Exchange 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,72149,C&I,0,VRP
100,Front Lift,100049,Sundry Item,EA,0,0,0,0,0,Front Lift,General Waste,77500,C&I,0,VRP
350,Skips,350342,Remove 3.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,26615,C&I,0,VRP
500,MGB Rear Lift,500055,Charge Attendance,EA,0,0,0,0,0,Rear Lift,General Waste,84796,C&I,0,VRP
180,Front Lift Recycling,186000,Clear 6.0M Recycle Bin,M3,6,0,1,0,1,Front Lift,Recycling,986,C&I,1,VRP
240,Hook Lift,241500,Clear 15M Bin (HL),M3,15,0,1,0,0,RORO,General Waste,87641,C&I,1,VRP
600,MGB Co-Mingle,606643,Exchange 660LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,62938,C&I,0,VRP
540,MGB Sharps,541041,Deliver 10LT Sharps Bin,EA,0,0,0,0,0,N/A,N/A,59465,C&I,0,VRP
500,MGB Rear Lift,502482,3 Mth Charge 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,79863,C&I,0,VRP
730,Grease Trap,730034,Tip P/LTR Grease Trap,LTR,0,0,1,0,0,N/A,N/A,60570,Liquid,0,VRP
600,MGB Co-Mingle,606610,Rent 660LT Co-Mingle Cart,EA,0,1,0,0,0,Rear Lift,Co-Mingle,40148,C&I,0,VRP
660,MGB Medical\Pathological,664500,Clear 120LT Infect Bin,M3,0.12,0,1,0,0,N/A,N/A,47173,C&I,1,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,81968,C&I,1,VRP
240,Hook Lift,241241,Deliver 12M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,57750,C&I,0,VRP
600,MGB Co-Mingle,606611,Rent Monthly 660LT Co-Min,EA,0,1,0,0,0,Rear Lift,Co-Mingle,89671,C&I,0,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,2587,C&I,1,VRP
100,Front Lift,101511,Rent Monthly 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,75963,C&I,0,VRP
100,Front Lift,104500,Clear 4.5M Bin,M3,4.5,0,1,1,1,Front Lift,General Waste,69638,C&I,1,VRP
450,Subcontractor MGB Rear Lift,451242,Remove 120LT Cart,EA,0,0,0,0,0,N/A,N/A,65475,C&I,0,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,64674,C&I,0,VRP
240,Hook Lift,240610,Rent 6.0M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,66473,C&I,0,VRP
580,MGB Commercial Recycling,581110,Rent 1100LT Recycle Cart,EA,0,1,0,0,0,Rear Lift,Recycling,875,C&I,0,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,39773,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,90226,C&I,0,VRP
710,Septic,710000,Septic Service P/Load,EA,0,0,1,0,0,N/A,N/A,56191,Liquid,0,VRP
600,MGB Co-Mingle,602482,3 Mth Chg 240LT Co-Ming,EA,0,0,0,0,0,Rear Lift,Co-Mingle,55116,C&I,0,VRP
350,Skips,352542,Remove 2.5M Skip Bin,EA,0,0,0,0,0,N/A,N/A,73391,C&I,0,VRP
480,Subcontractor Miscellaneo,480042,Remove Equipment,EA,0,0,0,0,0,N/A,N/A,71407,C&I,0,VRP
540,MGB Sharps,541049,Sale of 10LT Sharps Bin,EA,0,0,0,0,0,N/A,N/A,67887,Sale of Other,0,VRP
280,Roll On Roll Off Recyclin,282594,Rebate for Plastic,TON,0,0,1,0,0,RORO,Recycling,20078,Rebate,0,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,53527,Sale of Other,0,VRP
510,MGB Commercial Refuse,511407,Clear Customer 140LT Cart,M3,0.14,0,1,1,1,N/A,N/A,61400,C&I,1,VRP
710,Septic,710079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,59003,Liquid,0,VRP
240,Hook Lift,241010,Rent 10M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,50069,C&I,0,VRP
470,Subcontractor Liquid,470056,Transportation P/Hour,HR,0,0,1,0,0,N/A,N/A,91286,C&I,0,VRP
450,Subcontractor MGB Rear Lift,450049,Sundry Item,EA,0,0,0,0,0,N/A,N/A,70016,C&I,0,VRP
240,Hook Lift,243032,Tip P/Tonne 30M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,80866,C&I,0,VRP
500,MGB Rear Lift,506641,Deliver 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,91859,C&I,0,VRP
500,MGB Rear Lift,500081,Mth Charge Cart,EA,0,0,0,0,0,Rear Lift,General Waste,56166,C&I,0,VRP
450,Subcontractor MGB Rear Lift,452481,Mth Charge 240LT Cart,EA,0,0,0,0,0,N/A,N/A,51121,C&I,0,VRP
300,Lift On,300632,Tip P/Tonne 6.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,68422,C&I,0,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,67250,Sale of Other,0,VRP
730,Grease Trap,730079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,78238,Liquid,0,VRP
600,MGB Co-Mingle,602442,Remove 240LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,30849,C&I,0,VRP
500,MGB Rear Lift,502410,Rent 240LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,79524,C&I,0,VRP
470,Subcontractor Liquid,470321,Waste Oil Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,85995,C&I,0,VRP
300,Lift On,300610,Rent 6.0M Bin (LO),EA,0,1,0,0,0,N/A,N/A,55291,C&I,0,VRP
570,MGB Confidential,572441,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,84817,C&I,0,VRP
100,Front Lift,104542,Remove 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,61265,C&I,0,VRP
200,Roll On Roll Off,201541,Deliver 15M Bin,EA,0,0,0,0,0,RORO,General Waste,71236,C&I,0,VRP
240,Hook Lift,241232,Tip P/Tonne 12M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,84996,C&I,0,VRP
731,WasteSafe,730121,WasteSafe Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,90279,Liquid,0,VRP
600,MGB Co-Mingle,602411,Rent Monthly 240LT Co-Min,EA,0,1,0,0,0,Rear Lift,Co-Mingle,28327,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,90339,C&I,0,VRP
100,Front Lift,101141,Deliver 1.1M Bin,EA,0,0,0,0,0,Front Lift,General Waste,73028,C&I,0,VRP
350,Skips,350372,Clear 3.0M Skip Nil Chg,M3,3,0,1,0,0,N/A,N/A,15555,C&I,1,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,53459,C&I,1,VRP
180,Front Lift Recycling,183000,Clear 3.0M Recycle Bin,M3,3,0,1,0,1,Front Lift,Recycling,66176,C&I,1,VRP
350,Skips,351232,Tip P/Tonne 12M Skip Bin,TON,0,0,1,0,0,N/A,N/A,46639,C&I,0,VRP
130,Front Lift Organic,133042,Remove 3.0M Organic Bin,EA,0,0,0,0,0,Front Lift,Organic,30357,C&I,0,VRP
350,Skips,350942,Remove 9.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,73152,C&I,0,VRP
180,Front Lift Recycling,183072,Clear 3.0M Rec Nil Charge,M3,3,0,1,0,0,Front Lift,Recycling,91578,C&I,1,VRP
570,MGB Confidential,571400,Clear 140LT Conf Cart,M3,0.14,0,1,0,0,N/A,N/A,61856,C&I,1,VRP
200,Roll On Roll Off,202532,Tip P/Tonne 25M Bin,TON,0,0,1,0,0,RORO,General Waste,6326,C&I,0,VRP
580,MGB Commercial Recycling,580003,Waste In Bin On Exchange,M3,1,0,1,0,0,Rear Lift,Recycling,52137,C&I,1,VRP
570,MGB Confidential,572441,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,75426,C&I,0,VRP
500,MGB Rear Lift,502443,Exchange 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,77313,C&I,0,VRP
500,MGB Rear Lift,501141,Deliver 1.1M Bin,EA,0,0,0,0,0,Rear Lift,General Waste,26617,C&I,0,VRP
560,MGB Clinical,562442,Remove 240LT Clinical Bin,EA,0,0,0,0,0,N/A,N/A,33599,C&I,0,VRP
240,Hook Lift,241200,Clear 12M Bin (HL),M3,12,0,1,0,0,RORO,General Waste,76826,C&I,1,VRP
100,Front Lift,100040,Repair Bin,EA,0,0,0,0,0,Front Lift,General Waste,80607,C&I,0,VRP
350,Skips,350300,Clear 3.0M Skip Bin,M3,3,0,1,0,0,N/A,N/A,55888,C&I,1,VRP
100,Front Lift,100049,Sundry Item,EA,0,0,0,0,0,Front Lift,General Waste,69014,C&I,0,VRP
180,Front Lift Recycling,183072,Clear 3.0M Rec Nil Charge,M3,3,0,1,0,0,Front Lift,Recycling,69296,C&I,1,VRP
660,MGB Medical\Pathological,664047,Bin Liners,EA,0,0,0,0,0,N/A,N/A,37918,C&I,0,VRP
180,Front Lift Recycling,183010,Rent 3.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,79243,C&I,0,VRP
280,Roll On Roll Off Recyclin,281532,Tip P/Tonne 15M Recycle,TON,0,0,1,0,0,RORO,Recycling,70356,C&I,0,VRP
555,MGB Refresh Hygienic,557171,Extra Serv Manual SaniPod,EA,0,0,0,0,0,N/A,N/A,82718,C&I,0,VRP
300,Lift On,300036,Tip P/Qty Waste,EA,0,0,1,0,0,N/A,N/A,76770,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,50640,C&I,0,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,53758,Sale of Other,0,VRP
500,MGB Rear Lift,500100,Clear 1100LT Cart,M3,1.1,0,1,1,1,Rear Lift,General Waste,20584,C&I,1,VRP
500,MGB Rear Lift,502442,Remove 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,86716,C&I,0,VRP
454,Subcontractor MGB Sharps,454041,Deliver Sharps Bin,EA,0,0,0,0,0,N/A,N/A,66089,C&I,0,VRP
150,Front Lift Clean Up,153010,Rent 3.0M Clean Up Bin,EA,0,1,0,0,0,N/A,N/A,80275,C&I,0,VRP
580,MGB Commercial Recycling,586607,Clear Cust 660LT Recycle,M3,0.66,0,1,0,1,Rear Lift,Recycling,67608,C&I,1,VRP
560,MGB Clinical,560048,Bars \ Locks \ Keys,EA,0,0,0,0,0,N/A,N/A,10217,C&I,0,VRP
710,Septic,710076,EPA Docket Charge,EA,0,0,0,0,0,N/A,N/A,64555,Liquid,0,VRP
300,Lift On,300932,Tip P/Tonne 9.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,91079,C&I,0,VRP
300,Lift On,300841,Deliver 8.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,82305,C&I,0,VRP
300,Lift On,301032,Tip P/Tonne 10M Bin (LO),TON,0,0,1,0,0,N/A,N/A,80557,C&I,0,VRP
200,Roll On Roll Off,201510,Rent 15M Bin,EA,0,1,0,0,0,RORO,General Waste,46766,C&I,0,VRP
350,Skips,350233,Tip P/M3 2.0M Skip,M3,0,0,1,0,0,N/A,N/A,57673,C&I,0,VRP
580,MGB Commercial Recycling,586641,Deliver 660LT RecycleCart,EA,0,0,0,0,0,Rear Lift,Recycling,69713,C&I,0,VRP
350,Skips,350400,Clear 4.0M Skip Bin,M3,4,0,1,0,0,N/A,N/A,16694,C&I,1,VRP
300,Lift On,300632,Tip P/Tonne 6.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,50020,C&I,0,VRP
280,Roll On Roll Off Recyclin,283142,Remove 31M Recycle Bin,EA,0,0,0,0,0,RORO,Recycling,1122,C&I,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,71204,C&I,1,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,78739,Sale of Other,0,VRP
180,Front Lift Recycling,181542,Remove 1.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,70273,C&I,0,VRP
710,Septic,710142,Remove Portable Toilet,EA,0,0,0,0,0,N/A,N/A,25624,Liquid,0,VRP
500,MGB Rear Lift,500100,Clear 1100LT Cart,M3,1.1,0,1,1,1,Rear Lift,General Waste,66587,C&I,1,VRP
480,Subcontractor Miscellaneo,480079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,84738,C&I,0,VRP
900,Miscellaneous,900095,Docket Number,EA,0,0,0,0,0,N/A,N/A,86913,Sale of Other,0,VRP
180,Front Lift Recycling,183010,Rent 3.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,64089,C&I,0,VRP
210,Roll On Roll Off Packer,210055,Charge Attendance,EA,0,0,0,0,0,RORO,General Waste,16436,C&I,0,VRP
180,Front Lift Recycling,181541,Deliver 1.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,86708,C&I,0,VRP
710,Septic,710110,Rent Portable Toilet,EA,0,1,0,0,0,N/A,N/A,72742,Liquid,0,VRP
750,Environmental Services,750007,Chemical Collection,EA,0,0,1,0,0,N/A,N/A,88692,Liquid,0,VRP
350,Skips,350432,Tip P/Tonne 4.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,8095,C&I,0,VRP
180,Front Lift Recycling,186007,Clear Customer 6.0M Recyc,M3,6,0,1,0,1,Front Lift,Recycling,15427,C&I,1,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,77473,Sale of Other,0,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,82147,C&I,1,VRP
300,Lift On,300242,Remove 2.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,63422,C&I,0,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,50157,C&I,0,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,74018,C&I,1,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,83762,C&I,0,VRP
100,Front Lift,100003,Waste In Bin On Exchange,M3,1,0,1,0,0,Front Lift,General Waste,70495,C&I,1,VRP
580,MGB Commercial Recycling,580049,Sundry Item,EA,0,0,0,0,0,Rear Lift,Recycling,64480,C&I,0,VRP
570,MGB Confidential,572472,Clear 240LT Conf Nil Chg,M3,0.24,0,1,0,0,N/A,N/A,26100,C&I,1,VRP
580,MGB Commercial Recycling,586772,Clear 660LT PapRec NilChg,M3,0.66,0,1,0,0,Rear Lift,Recycling,72254,C&I,1,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,79999,C&I,1,VRP
300,Lift On,300300,Clear 3.0M Bin (LO),M3,3,0,1,0,0,N/A,N/A,50161,C&I,1,VRP
580,MGB Commercial Recycling,586643,Exchange 660LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,22646,C&I,0,VRP
410,Subcontractor Front Lift,410048,Bars \ Locks \ Keys,EA,0,0,0,0,0,N/A,N/A,80358,C&I,0,VRP
600,MGB Co-Mingle,601141,Deliver 1100LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,3915,C&I,0,VRP
480,Subcontractor Miscellaneo,484026,Collect Batteries P/Qty,EA,0,0,1,0,0,N/A,N/A,75606,C&I,0,VRP
350,Skips,350632,Tip P/Tonne 6.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,1621,C&I,0,VRP
700,Liquid,704750,TripleIntercept Serv P/Hr,HR,0,0,1,0,0,N/A,N/A,78271,Liquid,0,VRP
260,Hook Lift Small,267542,Remove 7.5M Bin (HL),EA,0,0,0,0,0,N/A,N/A,56487,C&I,0,VRP
457,Subcontractor MGB Confidential,457942,Remove 120LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,51756,C&I,0,VRP
300,Lift On,300942,Remove 9.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,63900,C&I,0,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,22097,C&I,0,VRP
700,Liquid,700091,Debit Adjustment,ADJ,0,0,0,0,0,N/A,N/A,78541,Liquid,0,VRP
250,Hook Lift Packer,253000,Clear 30M Packer (HL),M3,30,0,1,0,0,RORO,General Waste,91274,C&I,1,VRP
500,MGB Rear Lift,502410,Rent 240LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,78236,C&I,0,VRP
350,Skips,350841,Deliver 8.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,54844,C&I,0,VRP
500,MGB Rear Lift,506610,Rent 660LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,27712,C&I,0,VRP
850,Recycled Product,850027,Baling Service,EA,0,0,1,0,0,N/A,N/A,92060,Sale of Other,0,VRP
100,Front Lift,103040,Repair 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,88325,C&I,0,VRP
350,Skips,352342,Remove 23M Skip Bin,EA,0,0,0,0,0,N/A,N/A,40657,C&I,0,VRP
180,Front Lift Recycling,184500,Clear 4.5M Recycle Bin,M3,4.5,0,1,0,1,Front Lift,Recycling,81706,C&I,1,VRP
730,Grease Trap,730024,Grease Trap Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,17331,Liquid,0,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,61886,C&I,1,VRP
100,Front Lift,100055,Charge Attendance,EA,0,0,0,0,0,Front Lift,General Waste,74380,C&I,0,VRP
640,MGB Beckton & Dickenson S,641900,Service 19LT B&D Sharps,M3,0.02,0,1,0,0,N/A,N/A,21732,C&I,1,VRP
200,Roll On Roll Off,203032,Tip P/Tonne 30M Bin,TON,0,0,1,0,0,RORO,General Waste,11094,C&I,0,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,76434,C&I,0,VRP
180,Front Lift Recycling,183010,Rent 3.0M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,38173,C&I,0,VRP
600,MGB Co-Mingle,602441,Deliver 240LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,65288,C&I,0,VRP
670,MGB Side Lift Recycling,672594,Rebate for Plastic,TON,0,0,1,0,0,N/A,N/A,34797,Rebate,0,VRP
100,Front Lift,100017,Equipment Hire,EA,0,1,0,0,0,Front Lift,General Waste,48051,C&I,0,VRP
200,Roll On Roll Off,202572,Clear 25M Bin Nil Charge,M3,25,0,1,0,0,RORO,General Waste,2994,C&I,1,VRP
550,MGB Hygienic,550041,Deliver Sanitary Bin,EA,0,0,0,0,0,N/A,N/A,31112,C&I,0,VRP
570,MGB Confidential,572472,Clear 240LT Conf Nil Chg,M3,0.24,0,1,0,0,N/A,N/A,67653,C&I,1,VRP
710,Septic,710030,Tip P/Load Septic,EA,0,0,1,0,0,N/A,N/A,11326,Liquid,0,VRP
900,Miscellaneous,900000,Late Payment Fee,EA,0,0,0,0,0,N/A,N/A,74418,Sale of Other,0,VRP
180,Front Lift Recycling,183040,Repair 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,22236,C&I,0,VRP
900,Miscellaneous,900061,Paper Invoice Fee,EA,0,0,0,0,0,N/A,N/A,384,Sale of Other,0,VRP
580,MGB Commercial Recycling,582442,Remove 240LT Recycle Cart,EA,0,0,0,0,0,Rear Lift,Recycling,60380,C&I,0,VRP
750,Environmental Services,750321,Waste Oil Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,61938,Liquid,0,VRP
240,Hook Lift,241032,Tip P/Tonne 10M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,77304,C&I,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,85053,C&I,1,VRP
580,MGB Commercial Recycling,586600,Clear 660LT Recycle Cart,M3,0.66,0,1,0,1,Rear Lift,Recycling,77742,C&I,1,VRP
350,Skips,351000,Clear 10M Skip Bin,M3,10,0,1,0,0,N/A,N/A,56783,C&I,1,VRP
100,Front Lift,101500,Clear 1.5M Bin,M3,1.5,0,1,1,1,Front Lift,General Waste,49277,C&I,1,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,72482,Sale of Other,0,VRP
100,Front Lift,100002,Waste In Bin On Removal,M3,1,0,1,0,0,Front Lift,General Waste,56307,C&I,1,VRP
200,Roll On Roll Off,202332,Tip P/Tonne 23M Bin,TON,0,0,1,0,0,RORO,General Waste,37625,C&I,0,VRP
350,Skips,351200,Clear 12M Skip Bin,M3,12,0,1,0,0,N/A,N/A,1876,C&I,1,VRP
