Account_ANZSIC,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Lead_Source,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Account_Number,Area,Banding,Billing_Cycle,Group_Code,Site_Address_City,Site_Address_Postcode,Account_Start_Date,Account_Start_Month_Date,Billing_Address_State,Account_Status,Account_Type,VRP_Instance,VRP_Industrial_Municipal,Paper_Invoice_Billing_Cycle_Flag,SK_Customer,Account_Stop_Date,Account_Restart_Date,Account_Suspend_Date,Account_Stop_Month_Date,Account_Restart_Month_Date,Account_Suspend_Month_Date,Sub_Banding,Account_User_Number,Billing_Address_Postcode,SK_Account_Restart_Date,SK_Account_Restart_Month_Date,SK_Account_Start_Date,SK_Account_Start_Month_Date,SK_Account_Stop_Date,SK_Account_Stop_Month_Date,SK_Account_Suspend_Date,SK_Account_Suspend_Month_Date,Source_System,Accountable_Territory_Manager_Code,Uprate_Category,Company_ID,ANZSIC_Division,ANZSIC_Subdivision,ANZSIC_Group,Futile_Reason_Code,Area_Depot_Description,Site_ID,Is_Contracted,Is_NewBusiness
R912,0,1,0,1,V,130,0,0,53867760,WES,SME,WME,GEN,ESPERANCE,6450,2016-10-01,2016-10-01,WA,A,C,735,I,0,1285019,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,6450,NULL,NULL,20161001,20161001,NULL,NULL,NULL,NULL,VRP,6709,GEN,18,Arts and Recreation Services,Sports and Recreation Activities,Horse and Dog Racing Activities,NULL,WB Esperance IND,NULL,0,0
E301,0,0,0,0,TFA,30,0,0,82001946,QSS,Inside Sales,MEC,M83,BRAY PARK,4500,2020-08-26,2020-08-01,QLD,C,T,110,I,0,2376632,2020-12-24,NULL,NULL,2020-12-01,NULL,NULL,Inside Sales,FUSCEX,4509,NULL,NULL,20200826,20200801,20201224,20201201,NULL,NULL,VRP,4295,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
G400,0,0,0,0,T,30,0,0,18207809,QCP,National,NNH,SCA,LOGANHOLME,4129,2011-07-19,2011-07-01,QLD,A,INP,110,I,0,925803,NULL,NULL,NULL,NULL,NULL,NULL,National,SCA,4014,NULL,NULL,20110719,20110701,NULL,NULL,NULL,NULL,VRP,1530,NAT,1,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Brisbane South C&I,4051,NULL,0
G427,1,1,1,1,U,14,1,0,18598497,NWY,SME,MEO,GEN,TUGGERAH,2259,2006-01-09,2006-01-01,NSW,A,C,320,I,0,653289,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2261,NULL,NULL,20060109,20060101,NULL,NULL,NULL,NULL,VRP,2335,GEN,6,Retail Trade,Other Store-Based Retailing,Pharmaceutical and Other Store-Based Retailing,"B,BN,CO,G,L,SH,SL,SO,WA,",Wyong,NULL,0,0
G400,0,0,0,0,T,30,0,0,72947105,WMA,National,NNH,SCA,ARMADALE,6112,2011-10-05,2011-10-01,QLD,A,INP,170,I,0,4490170,NULL,NULL,NULL,NULL,NULL,NULL,National,72926825,4014,NULL,NULL,20111005,20111001,NULL,NULL,NULL,NULL,VRP,1530,NAT,4,Retail Trade,Fuel Retailing,Fuel Retailing,NULL,Malaga,8247,NULL,0
F333,1,1,1,1,A,30,0,0,76187178,VNP,Inside Sales,MEN,GEN,MORNINGTON,3931,2017-07-17,2017-07-01,VIC,A,D,347,I,0,214540,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3931,NULL,NULL,20170717,20170701,NULL,NULL,NULL,NULL,VRP,1351,GEN,9,Wholesale Trade,Basic Material Wholesaling,Timber and Hardware Goods Wholesaling,"B,BN,CO,G,L,SH,SL,SO,WA",Nepean Waste,NULL,1,0
NULL,0,1,0,0,N,14,0,0,80753325,VAA,SME,MCE,GEN,RESERVOIR,3073,2019-07-01,2019-07-01,VIC,C,T,345,I,0,1865660,2019-07-06,NULL,NULL,2019-07-01,NULL,NULL,SME,NULL,3074,NULL,NULL,20190701,20190701,20190706,20190701,NULL,NULL,VRP,3252,GEN,8,NULL,NULL,NULL,NULL,Cleanskip Vic,NULL,NULL,0
A011,1,1,1,0,E,14,1,0,80309081,VSY,SME,M7E,GEN,GOL GOL,2738,2017-05-10,2017-05-01,VIC,C,D,824,I,0,1647014,2021-02-04,NULL,NULL,2021-02-01,NULL,NULL,SME,NULL,3549,NULL,NULL,20170510,20170501,20210204,20210201,NULL,NULL,VRP,3294,GEN,23,"Agriculture, Forestry and Fishing",Agriculture,Nursery and Floriculture Production,"B,BN,CO,G,L,SH,SL,SO,WA",Mildura,NULL,NULL,0
Q840,1,0,0,0,A,30,0,0,80567780,NEP,Mid Market,MEO,IRT,CAMPBELLTOWN,2560,2020-02-21,2020-02-01,NSW,C,T,310,I,0,1294405,2020-03-13,NULL,NULL,2020-03-01,NULL,NULL,Mid Market,NULL,2500,NULL,NULL,20200221,20200201,20200313,20200301,NULL,NULL,VRP,2021,STA,5,Health Care and Social Assistance,Hospitals,Hospitals,NULL,Erskine Park,NULL,NULL,0
C181,0,0,0,1,N,60,0,0,19488924,NEP,SME,MEO,EPL,MACQUARIE PARK,2113,2016-12-08,2016-12-01,NSW,A,A,310,I,0,1354142,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,1670,NULL,NULL,20161208,20161201,NULL,NULL,NULL,NULL,VRP,2336,GEN,5,Manufacturing,Basic Chemical and Chemical Product Manufacturing,Basic Chemical Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA",Erskine Park,NULL,0,0
L671,0,0,0,0,T,30,0,0,73408499,WMA,National,RNN,VIC,MIDLAND,6056,2020-06-25,2020-06-01,QLD,A,INP,170,I,0,1354080,NULL,NULL,NULL,NULL,NULL,NULL,National,73189856,4014,NULL,NULL,20200625,20200601,NULL,NULL,NULL,NULL,VRP,1528,NAT,4,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,"B,BN,CO,G,L,SH,SL,SO,WA",Malaga,VIC083,NULL,0
A011,1,1,1,1,N,14,1,0,10350084,QBZ,SME,MEO,GEN,OSBORNE,4806,2019-03-20,2019-03-01,QLD,A,D,125,I,0,3788824,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,4806,NULL,NULL,20190320,20190301,NULL,NULL,NULL,NULL,VRP,4298,GEN,2,"Agriculture, Forestry and Fishing",Agriculture,Nursery and Floriculture Production,",B,BN,CO,G,L,SH,SL,SO,WA,",Burdekin Shire,NULL,1,0
G411,1,1,1,1,N,14,1,0,80545967,NEP,SME,MEO,GEN,OATLANDS,2117,2019-03-05,2019-03-01,NSW,A,B,310,I,0,1104414,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2117,NULL,NULL,20190305,20190301,NULL,NULL,NULL,NULL,VRP,2213,GEN,5,Retail Trade,Food Retailing,Supermarket and Grocery Stores,"B,BN,CO,G,L,M,SH,SL,SO,WA,",Erskine Park,NULL,0,0
A052,1,1,0,1,V,14,1,0,18593019,NME,SME,MEO,GEN,MOREE,2400,1995-07-12,1995-07-01,NSW,C,D,320,I,0,4509892,2019-09-26,NULL,2019-09-10,2019-09-01,NULL,2019-09-01,SME,NULL,2400,NULL,NULL,19950712,19950701,20190926,20190901,20190910,20190901,VRP,2280,GEN,6,"Agriculture, Forestry and Fishing","Agriculture, Forestry and Fishing Support Services",Agriculture and Fishing Support Services,"B,BN,CO,G,L,SH,SL,SO,WA,",Moree,NULL,NULL,0
G400,1,1,1,1,N,14,1,0,10207448,QBW,SME,MEO,GEN,BOWEN,4805,2010-07-22,2010-07-01,QLD,C,D,125,I,0,1104175,2021-10-12,NULL,NULL,2021-10-01,NULL,NULL,SME,NULL,4805,NULL,NULL,20100722,20100701,20211012,20211001,NULL,NULL,VRP,4298,GEN,2,Retail Trade,Fuel Retailing,Fuel Retailing,"B,BN,CO,G,L,SH,SL,SO,WA,M",Bowen,NULL,NULL,0
E301,0,0,0,0,O,NULL,0,0,73238760,WTM,SME,MSI,F59,FORRESTDALE,6112,2016-12-20,2016-12-01,WA,Z,B,170,I,0,1900706,2018-04-05,NULL,NULL,2018-04-01,NULL,NULL,SME,Matera,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Construction,Building Construction,Residential Building Construction,NULL,Matera,NULL,NULL,0
E301,0,0,0,0,O,NULL,0,0,73244887,WTM,SME,ME2,F68,KENSINGTON,6151,2017-02-03,2017-02-01,WA,Z,D,170,I,0,225709,2018-02-21,NULL,NULL,2018-02-01,NULL,NULL,SME,Matera,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,4,Construction,Building Construction,Residential Building Construction,NULL,Matera,NULL,NULL,0
NULL,0,0,0,1,E,NULL,0,0,32910401,VTN,National,MSO,AMC,EPPING,3076,2011-11-15,2011-11-01,VIC,Z,A,345,I,0,724733,2018-12-31,NULL,NULL,2018-12-01,NULL,NULL,National,CLE3006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,8,NULL,NULL,NULL,NULL,Metro Northern,NULL,NULL,0
S954,1,1,1,1,A,14,1,0,27792579,NCB,SME,MEO,GEN,BELCONNEN,2617,2012-08-15,2012-08-01,ACT,A,D,804,I,0,601467,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2616,NULL,NULL,20120815,20120801,NULL,NULL,NULL,NULL,VRP,2306,GEN,21,Other Services,Personal and Other Services,Religious Services,"B,BN,CO,G,L,SH,SL,SO,WA",Canberra,NULL,0,0
I471,0,0,0,0,E,45,0,0,18770364,NTM,Mid Market,MEO,SES,TAMWORTH,2340,2015-06-16,2015-06-01,NSW,C,A,320,I,0,4641591,2020-05-28,NULL,NULL,2020-05-01,NULL,NULL,Mid Market,NULL,2164,NULL,NULL,20150616,20150601,20200528,20200501,NULL,NULL,VRP,NULL,COMP,6,"Transport, Postal and Warehousing",Rail Transport,Rail Freight Transport,NULL,Tamworth,NULL,NULL,0
L671,0,1,0,0,V,14,1,0,73331323,WMS,Inside Sales,ME2,GEN,WATERMANS BAY,6020,2018-12-18,2018-12-01,WA,Z,D,170,I,0,1187178,2018-12-27,NULL,NULL,2018-12-01,NULL,NULL,Inside Sales,BFG001,6029,NULL,NULL,20181218,20181201,20181227,20181201,NULL,NULL,VRP,6273,GEN,4,"Rental, Hiring and Real Estate Services",Property Operators and Real Estate Services,Property Operators,NULL,Multiskips,NULL,NULL,0
H451,1,1,1,1,N,30,1,0,76071910,VNP,SME,MEN,GEN,MORNINGTON,3931,2013-01-23,2013-01-01,VIC,A,D,347,I,0,3881346,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3931,NULL,NULL,20130123,20130101,NULL,NULL,NULL,NULL,VRP,3288,GEN,9,Accommodation and Food Services,Food and Beverage Services,"Cafes, Restaurants and Takeaway Food Services","B,BN,CO,G,L,SH,SL,SO,WA",Nepean Waste,NULL,0,0
Q851,1,1,0,1,N,30,0,0,18446922,QBR,National,MEO,CWH,LAWNTON,4501,2020-02-13,2020-02-01,VIC,A,A,110,I,0,1044764,NULL,NULL,NULL,NULL,NULL,NULL,National,FUSCEX,3072,NULL,NULL,20200213,20200201,NULL,NULL,NULL,NULL,VRP,1531,NAT,1,Health Care and Social Assistance,Medical and Other Health Care Services,Medical Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Brisbane North C&I,NULL,1,0
NULL,0,1,0,0,N,30,0,0,48996677,SRV,Inside Sales,MEI,GEN,BARMERA,5345,2020-08-28,2020-08-01,SA,C,T,360,I,0,2376902,2020-09-17,NULL,NULL,2020-09-01,NULL,NULL,Inside Sales,NULL,5345,NULL,NULL,20200828,20200801,20200917,20200901,NULL,NULL,VRP,5500,GEN,10,NULL,NULL,NULL,NULL,Riverland,NULL,NULL,0
C152,1,1,0,1,N,14,1,0,80708344,VTN,Inside Sales,MEO,GEN,COBURG,3058,2018-01-16,2018-01-01,VIC,A,D,345,I,0,1627749,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3058,NULL,NULL,20180116,20180101,NULL,NULL,NULL,NULL,VRP,1210,GEN,8,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing",Converted Paper Product Manufacturing,"B,BN,CO,SO,SH,WA,SL,L,G",Metro Northern,NULL,1,0
C152,1,1,1,1,M,14,1,0,28456724,VAL,Inside Sales,M5E,GEN,WODONGA,3690,2015-09-14,2015-09-01,VIC,A,D,824,I,0,4541552,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3690,NULL,NULL,20150914,20150901,NULL,NULL,NULL,NULL,VRP,3234,GEN,23,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing",Converted Paper Product Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA",Albury,NULL,1,0
K621,0,0,0,1,E,60,0,0,18763618,NNC,Mid Market,M9O,BIC,HAMILTON,2303,2014-12-01,2014-12-01,NSW,C,D,320,I,0,1603583,2018-12-28,NULL,NULL,2018-12-01,NULL,NULL,Mid Market,NULL,2112,NULL,NULL,20141201,20141201,20181228,20181201,NULL,NULL,VRP,2016,STA,6,Financial and Insurance Services,Finance,Central Banking,NULL,Newcastle,NULL,NULL,0
C151,0,0,0,0,T,130,0,0,80794745,VTN,National,MSO,OPA,PORT MELBOURNE,3207,2019-07-01,2019-07-01,VIC,A,RCT,345,I,0,4495097,NULL,NULL,NULL,NULL,NULL,NULL,National,CLE3006,3018,NULL,NULL,20190701,20190701,NULL,NULL,NULL,NULL,VRP,1523,NAT,8,Manufacturing,"Pulp, Paper and Converted Paper Product Manufacturing","Pulp, Paper and Paperboard Manufacturing",NULL,Metro Northern,NULL,NULL,0
E301,0,0,0,0,TFA,30,0,0,82113698,QSS,NULL,MEC,N13,MORAYFIELD,4506,2021-10-21,2021-10-01,QLD,A,T,110,I,0,3685481,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FUSCEX,4217,NULL,NULL,20211021,20211001,NULL,NULL,NULL,NULL,VRP,4296,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,SmartSkip,NULL,NULL,0
F350,1,1,0,1,A,45,0,0,80767973,VCS,Mid Market,MEC,MLG,FERNTREE GULLY,3156,2020-01-03,2020-01-01,VIC,C,A,345,I,0,570625,2021-06-30,NULL,NULL,2021-06-01,NULL,NULL,Mid Market,NULL,3207,NULL,NULL,20200103,20200101,20210630,20210601,NULL,NULL,VRP,NULL,COMP,8,Wholesale Trade,Motor Vehicle and Motor Vehicle Parts Wholesaling,Motor Vehicle and Motor Vehicle Parts Wholesaling,NULL,Metro Southern,NULL,NULL,0
H453,0,1,0,1,C,14,0,0,18665952,NWY,SME,MEO,GEN,THE ENTRANCE,2261,2007-12-19,2007-12-01,NSW,A,B,320,I,0,4061562,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2261,NULL,NULL,20071219,20071201,NULL,NULL,NULL,NULL,VRP,2335,GEN,6,Accommodation and Food Services,Food and Beverage Services,Clubs (Hospitality),"B,BN,CO,G,L,SH,SL,SO,WA,",Wyong,NULL,1,0
NULL,1,1,1,1,N,NULL,1,0,32993694,VTN,Unassigned,MEO,GEN,DEER PARK EAST,3022,2014-10-06,2014-10-01,VIC,Z,D,345,I,0,1687319,2018-12-31,NULL,NULL,2018-12-01,NULL,NULL,Unassigned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,8,NULL,NULL,NULL,NULL,Metro Northern,NULL,NULL,0
P801,0,0,0,1,V,30,0,0,48961098,SSW,SME,MEI,GEN,WOODCROFT,5162,2019-12-11,2019-12-01,SA,C,T,360,I,0,2293926,2019-12-13,NULL,NULL,2019-12-01,NULL,NULL,SME,NULL,5162,NULL,NULL,20191211,20191201,20191213,20191201,NULL,NULL,VRP,5716,GEN,10,Education and Training,Preschool and School Education,Preschool Education,NULL,Southern Adelaide Welland,NULL,NULL,0
E301,0,1,0,0,A,30,1,0,18441951,QBC,SME,MEO,GEN,TAIGUM,4018,2020-01-14,2020-01-01,QLD,C,T,110,I,0,545932,2020-05-12,NULL,NULL,2020-05-01,NULL,NULL,SME,FUSCEX,4006,NULL,NULL,20200114,20200101,20200512,20200501,NULL,NULL,VRP,4020,GEN,1,Construction,Building Construction,Residential Building Construction,"B,BN,CO,G,L,SH,SL,SO,WA,M",Brisbane C&D,NULL,NULL,0
NULL,1,1,1,1,E,14,1,1,80579805,NEP,Inside Sales,MEO,GEN,OAKVILLE,2765,2020-08-21,2020-08-01,NSW,A,D,310,I,0,3949627,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,2765,NULL,NULL,20200821,20200801,NULL,NULL,NULL,NULL,VRP,1354,GEN,5,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Erskine Park,NULL,1,0
NULL,0,0,0,1,N,45,0,0,48924450,SPA,Mid Market,M4O,917,LOCKLEYS,5032,2019-03-31,2019-03-01,SA,A,A,360,I,0,796117,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,REARLIFT,5037,NULL,NULL,20190331,20190301,NULL,NULL,NULL,NULL,VRP,NULL,COMP,10,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Port Adelaide,NULL,1,0
NULL,0,1,0,1,V,30,0,0,75789944,VNM,SME,MCO,GEN,HASTINGS,3915,2007-04-30,2007-04-01,VIC,Z,A,347,I,0,1152275,2017-12-15,NULL,2017-11-25,2017-12-01,NULL,2017-11-01,SME,ST LITTER,3931,NULL,NULL,20070430,20070401,20171215,20171201,20171125,20171101,VRP,3748,EXEM,9,NULL,NULL,NULL,NULL,Mornington Shire Council,NULL,NULL,0
NULL,1,1,0,1,N,14,1,0,73114993,WMA,SME,ME2,GEN,WANGARA,6065,2014-07-01,2014-07-01,WA,C,D,170,I,0,1210803,2020-05-19,NULL,2020-05-12,2020-05-01,NULL,2020-05-01,SME,73114993,6065,NULL,NULL,20140701,20140701,20200519,20200501,20200512,20200501,VRP,6210,GEN,4,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Malaga,NULL,NULL,0
E301,0,1,0,0,A,30,0,0,18378464,QBR,SME,MEO,GEN,UNDERWOOD,4119,2019-08-27,2019-08-01,QLD,Z,D,110,I,0,190151,2019-12-10,NULL,NULL,2019-12-01,NULL,NULL,SME,FUSCEX,4011,NULL,NULL,20190827,20190801,20191210,20191201,NULL,NULL,VRP,4516,GEN,1,Construction,Building Construction,Residential Building Construction,NULL,Brisbane North C&I,NULL,NULL,0
L663,1,1,1,1,A,14,1,0,27947263,NWW,SME,MEW,GEN,HAY,2711,2018-03-19,2018-03-01,NSW,A,D,804,I,0,4336966,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2711,NULL,NULL,20180319,20180301,NULL,NULL,NULL,NULL,VRP,2328,GEN,21,"Rental, Hiring and Real Estate Services",Rental and Hiring Services (except Real Estate),Other Goods and Equipment Rental and Hiring,"B,BN,CO,G,L,SH,SL,SO,WA",Wagga Wagga,NULL,0,0
E324,0,0,0,0,E,0,0,0,82046265,QSS,SME,DEC,GEN,MANSFIELD,4122,2021-02-01,2021-02-01,QLD,Z,ST,110,I,0,2398545,2019-06-30,NULL,NULL,2019-06-01,NULL,NULL,SME,FUSCEX,4122,NULL,NULL,20210201,20210201,20190630,20190601,NULL,NULL,VRP,4295,GEN,1,Construction,Construction Services,Building Completion Services,NULL,SmartSkip,NULL,NULL,0
NULL,0,0,0,0,W,0,0,0,73366604,WMA,SME,WE4,GEN,MULLALOO,6027,2019-10-21,2019-10-01,WA,C,ST,170,I,0,1461063,2019-11-30,NULL,NULL,2019-11-01,NULL,NULL,SME,WEBWA,6090,NULL,NULL,20191021,20191001,20191130,20191101,NULL,NULL,VRP,6501,GEN,4,NULL,NULL,NULL,NULL,Malaga,NULL,NULL,0
J551,1,1,1,1,N,14,1,0,53957204,WAW,Inside Sales,ME2,GEN,BREMER BAY,6338,2021-02-10,2021-02-01,WA,C,ST,735,I,0,2398832,2021-03-26,NULL,NULL,2021-03-01,NULL,NULL,Inside Sales,NULL,6338,NULL,NULL,20210210,20210201,20210326,20210301,NULL,NULL,VRP,6713,GEN,18,Information Media and Telecommunications,Motion Picture and Sound Recording Activities,Motion Picture and Video Activities,",B,BN,CO,G,L,SH,SL,SO,WA,",Albany Waste,NULL,NULL,0
NULL,0,0,0,0,E,130,0,0,80713656,VCS,National,MSO,AMC,WARRANDYTE,3113,2018-03-07,2018-03-01,VIC,C,A,345,I,0,582566,2020-01-18,NULL,NULL,2020-01-01,NULL,NULL,National,CLE3006,3018,NULL,NULL,20180307,20180301,20200118,20200101,NULL,NULL,VRP,1523,NAT,8,NULL,NULL,NULL,NULL,Metro Southern,NULL,NULL,0
NULL,0,0,0,1,N,0,0,0,49004602,SSW,Mid Market,W2O,GEN,TROTT PARK,5158,2020-10-27,2020-10-01,SA,C,ST,360,I,0,2385490,2020-10-29,NULL,NULL,2020-10-01,NULL,NULL,Mid Market,NULL,5158,NULL,NULL,20201027,20201001,20201029,20201001,NULL,NULL,VRP,5500,GEN,10,NULL,NULL,NULL,NULL,Southern Adelaide Welland,NULL,NULL,0
NULL,0,0,0,0,N,0,0,0,73335963,WMS,Mid Market,COD,GEN,MILLENDON,6056,2019-02-11,2019-02-01,WA,Z,ST,170,I,0,273066,2019-02-22,NULL,NULL,2019-02-01,NULL,NULL,Mid Market,CASWMS,6056,NULL,NULL,20190211,20190201,20190222,20190201,NULL,NULL,VRP,6501,GEN,4,NULL,NULL,NULL,NULL,Multiskips,NULL,NULL,0
Q860,1,1,1,1,M,14,1,1,60315346,TDW,Inside Sales,MDO,GEN,WAGAMAN,0810,2021-10-06,2021-10-01,NT,C,D,375,I,0,3683641,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,0811,NULL,NULL,20211006,20211001,NULL,NULL,NULL,NULL,VRP,8207,GEN,13,Health Care and Social Assistance,Residential Care Services,Residential Care Services,",B,BN,CO,G,L,SH,SL,SO,WA,",Darwin,NULL,NULL,0
NULL,0,0,0,1,N,30,0,0,60272372,TPS,X,MDO,PLM,PALMERSTON,0830,2012-09-28,2012-09-01,NT,A,MUN,375,I,0,807978,NULL,NULL,NULL,NULL,NULL,NULL,X,PAL003,0831,NULL,NULL,20120928,20120901,NULL,NULL,NULL,NULL,VRP,6730,LOC,13,NULL,NULL,NULL,"B,BN,CO,G,L,SH,SL,SO,WA",Palmerston,NULL,NULL,0
S941,1,1,1,1,C,14,1,0,27817412,NCB,SME,M11,GEN,FYSHWICK,2609,2013-05-30,2013-05-01,ACT,C,D,804,I,1,4258952,2021-08-24,NULL,NULL,2021-08-01,NULL,NULL,SME,NULL,2913,NULL,NULL,20130530,20130501,20210824,20210801,NULL,NULL,VRP,2342,GEN,21,Other Services,Repair and Maintenance,Automotive Repair and Maintenance,"B,BN,CO,G,L,SH,SL,SO,WA",Canberra,NULL,NULL,0
F341,1,1,1,1,V,14,1,0,27857323,NGF,SME,MEW,GEN,COLEAMBALLY,2707,2014-11-01,2014-11-01,NSW,A,C,804,I,0,4210366,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,2650,NULL,NULL,20141101,20141101,NULL,NULL,NULL,NULL,VRP,2328,GEN,21,Wholesale Trade,Machinery and Equipment Wholesaling,Specialised Industrial Machinery and Equipment Wholesaling,"B,BN,CO,G,L,SH,SL,SO,WA",Griffith,NULL,0,0
C244,1,1,1,1,C,14,1,1,80592689,NEP,Inside Sales,MEO,GEN,CHIPPING NORTON,2170,2021-02-08,2021-02-01,NSW,S,D,310,I,0,2397257,NULL,NULL,2021-06-24,NULL,NULL,2021-06-01,Inside Sales,NULL,2170,NULL,NULL,20210208,20210201,NULL,NULL,20210624,20210601,VRP,2243,GEN,5,Manufacturing,Machinery and Equipment Manufacturing,Domestic Appliance Manufacturing,",B,BN,CO,G,L,SH,SL,SO,WA,",Erskine Park,NULL,1,0
A011,1,1,1,1,E,14,1,1,49040027,SPA,Inside Sales,MEI,GEN,KERSBROOK,5231,2021-08-18,2021-08-01,SA,A,D,360,I,0,3675832,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,5066,NULL,NULL,20210818,20210801,NULL,NULL,NULL,NULL,VRP,1340,GEN,10,"Agriculture, Forestry and Fishing",Agriculture,Nursery and Floriculture Production,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,1
NULL,1,1,1,1,A,130,1,0,80843507,VCS,SME,MSO,GEN,BRAESIDE,3195,2021-08-10,2021-08-01,VIC,A,A,345,I,0,4470931,NULL,NULL,NULL,NULL,NULL,NULL,SME,NULL,3810,NULL,NULL,20210810,20210801,NULL,NULL,NULL,NULL,VRP,3016,F1Y,8,NULL,NULL,NULL,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Southern,NULL,0,0
C133,1,1,0,0,C,30,1,0,60291407,TAS,SME,MEO,GEN,ALICE SPRINGS,0870,2017-05-04,2017-05-01,NT,C,D,375,I,0,392593,2020-05-11,NULL,NULL,2020-05-01,NULL,NULL,SME,NULL,0871,NULL,NULL,20170504,20170501,20200511,20200501,NULL,NULL,VRP,8207,LOC,13,Manufacturing,"Textile, Leather, Clothing and Footwear Manufacturing",Textile Product Manufacturing,"B,BN,CO,G,L,SH,SL,SO,WA,P",Alice Springs,NULL,NULL,0
NULL,0,0,0,0,SWR,130,0,0,80391041,VWB,Inside Sales,MWE,GEN,WARRNAMBOOL,3280,2020-07-01,2020-07-01,VIC,A,D,824,I,0,4078557,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,FUEL,3182,NULL,NULL,20200701,20200701,NULL,NULL,NULL,NULL,VRP,3754,SPEC,23,NULL,NULL,NULL,NULL,Warrnambool,NULL,1,0
I461,1,1,1,1,N,14,1,0,72727656,WMA,Inside Sales,COD,GEN,HAZELMERE,6055,2009-03-04,2009-03-01,WA,Z,D,170,I,0,47444,2018-12-12,NULL,NULL,2018-12-01,NULL,NULL,Inside Sales,72727656,6055,NULL,NULL,20090304,20090301,20181212,20181201,NULL,NULL,VRP,1226,GEN,4,"Transport, Postal and Warehousing",Road Transport,Road Freight Transport,"B,BN,CO,G,L,SH,SL,SO,WA,P",Malaga,NULL,NULL,0
NULL,0,0,0,1,N,14,0,0,48913449,SPA,Mid Market,M4O,048,WOODSIDE,5244,2019-01-07,2019-01-01,SA,A,A,360,I,0,3969102,NULL,NULL,NULL,NULL,NULL,NULL,Mid Market,NULL,5162,NULL,NULL,20190107,20190101,NULL,NULL,NULL,NULL,VRP,5716,COMP,10,NULL,NULL,NULL,"B,BN,CO,G,L,P,SH,SL,SO,WA",Port Adelaide,NULL,1,0
C111,1,1,0,1,E,14,1,1,80757193,VTN,Inside Sales,MEO,GEN,EPPING,3076,2019-08-27,2019-08-01,VIC,A,D,345,I,0,249883,NULL,NULL,NULL,NULL,NULL,NULL,Inside Sales,NULL,3076,NULL,NULL,20190827,20190801,NULL,NULL,NULL,NULL,VRP,1351,GEN,8,Manufacturing,Food Product Manufacturing,Meat and Meat Product Manufacturing,",B,BN,CO,G,L,SH,SL,SO,WA,",Metro Northern,NULL,1,0
S953,0,0,0,0,O,NULL,0,0,28476056,VBE,Mid Market,M1E,BND,KYNETON,3444,2016-04-01,2016-04-01,VIC,C,D,824,I,0,1587349,2018-07-26,NULL,NULL,2018-07-01,NULL,NULL,Mid Market,BD1412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRP,NULL,NULL,23,Other Services,Personal and Other Services,Other Personal Services,NULL,Bendigo,NULL,NULL,0
